date,time,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,unique_key,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2015-06-08 00:00:00+00,22:55:00,MANHATTAN,10022,40.7573816,-73.9667018,EAST 54 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235772,OTHER,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:50:00,BROOKLYN,11210,40.6343541,-73.9420113,GLENWOOD ROAD,BROOKLYN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3236702,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:50:00,BRONX,10461,40.8394389,-73.8481139,GLEBE AVENUE,ROWLAND STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236593,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:45:00,BROOKLYN,11223,40.5908509,-73.9674438,AVENUE X,EAST 3 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,Unspecified,,3236664,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
2015-06-08 00:00:00+00,22:30:00,BROOKLYN,11234,40.6195473,-73.9172632,RALPH AVENUE,AVENUE N,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3236682,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,22:30:00,QUEENS,11105,40.7761313,-73.9106996,31 STREET,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3237075,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:25:00,BROOKLYN,11212,40.6553118,-73.9031775,LINDEN BOULEVARD,STONE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3236747,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:20:00,QUEENS,11103,40.7650201,-73.9173894,30 AVENUE,36 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3237054,PASSENGER VEHICLE,BICYCLE,,,
2015-06-08 00:00:00+00,22:10:00,BROOKLYN,11226,40.6370968,-73.9636452,MARLBOROUGH ROAD,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3236722,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
2015-06-08 00:00:00+00,22:05:00,QUEENS,11102,40.7668948,-73.9213906,31 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3237074,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,22:00:00,QUEENS,11101,40.7445614,-73.9307531,QUEENS BOULEVARD,34 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236961,PASSENGER VEHICLE,LIVERY VEHICLE,,,
2015-06-08 00:00:00+00,21:50:00,QUEENS,11691,40.5987199,-73.7659971,BEACH CHANNEL DRIVE,BEACH 32 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3236178,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,21:45:00,,,40.5935898,-73.9961251,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3236675,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,21:40:00,QUEENS,11434,40.6561603,-73.7673526,ROCKAWAY BOULEVARD,GUY R BREWER BOULEVARD,,6,0,0,0,0,0,6,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3236919,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
2015-06-08 00:00:00+00,21:40:00,MANHATTAN,10009,40.7332119,-73.9810567,EAST 17 STREET,1 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3236434,SPORT UTILITY / STATION WAGON,,,,
2015-06-08 00:00:00+00,21:33:00,MANHATTAN,10012,40.7241363,-73.9926041,EAST HOUSTON STREET,BOWERY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3236401,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,21:30:00,MANHATTAN,10023,40.7705708,-73.98214,BROADWAY,WEST 62 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3236507,TAXI,BICYCLE,,,
2015-06-08 00:00:00+00,21:15:00,QUEENS,11385,40.7136944,-73.9189896,METROPOLITAN AVENUE,WOODWARD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236886,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,21:13:00,,,,,BRUCKNER BOULEVARD,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236575,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,21:10:00,MANHATTAN,10029,40.7922458,-73.9462797,EAST 106 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3235818,PASSENGER VEHICLE,VAN,,,
2015-06-08 00:00:00+00,21:10:00,MANHATTAN,10022,40.759308,-73.9652931,EAST 57 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3236464,AMBULANCE,TAXI,,,
2015-06-08 00:00:00+00,21:00:00,QUEENS,11370,40.7707127,-73.8909659,21 AVENUE,79 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3237070,PASSENGER VEHICLE,,,,
2015-06-08 00:00:00+00,21:00:00,QUEENS,11354,40.764071,-73.8091361,ROOSEVELT AVENUE,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Lost Consciousness,,,,3236977,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:56:00,BROOKLYN,11214,40.6015794,-73.9978249,21 AVENUE,BENSON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3236672,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-08 00:00:00+00,20:45:00,BROOKLYN,11223,40.5923045,-73.9738918,MC DONALD AVENUE,AVENUE W,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3237366,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,20:34:00,QUEENS,11432,40.7072274,-73.8044981,153 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:33:00,MANHATTAN,10016,40.7515772,-73.982275,WEST 39 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Fatigued/Drowsy,,,,3236449,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,20:30:00,BROOKLYN,11226,40.6487936,-73.9522692,SNYDER AVENUE,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3236010,SPORT UTILITY / STATION WAGON,,,,
2015-06-08 00:00:00+00,20:30:00,BRONX,10460,40.8387302,-73.877714,,,F/O 1100 E 177 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236627,PASSENGER VEHICLE,BUS,,,
2015-06-08 00:00:00+00,20:28:00,,,,,LANETT AVENUE,BEACH 9 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3237533,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:25:00,MANHATTAN,10002,40.715667,-73.9790632,DELANCEY STREET,LEWIS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236412,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,20:24:00,BROOKLYN,11229,40.5955029,-73.944814,AVENUE W,EAST 26 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3236663,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,20:20:00,BROOKLYN,11201,40.691534,-73.9937364,CLINTON STREET,SCHERMERHORN STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3236810,PASSENGER VEHICLE,OTHER,,,
2015-06-08 00:00:00+00,20:15:00,BROOKLYN,11208,40.6718709,-73.8672195,AUTUMN AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236753,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:12:00,QUEENS,11373,40.7364824,-73.8742715,JUSTICE AVENUE,55 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3237013,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,20:05:00,STATEN ISLAND,10301,40.6431289,-74.0849677,BEECHWOOD AVENUE,CRESCENT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3239063,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:00:00,QUEENS,11421,40.6898418,-73.8500701,WOODHAVEN BOULEVARD,91 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3236862,PASSENGER VEHICLE,BICYCLE,,,
2015-06-08 00:00:00+00,20:00:00,,,40.7263443,-73.7650719,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3236940,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
2015-06-08 00:00:00+00,20:00:00,,,,,108 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236351,OTHER,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,20:00:00,QUEENS,11377,40.7494643,-73.9016584,37 AVENUE,61 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3236963,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
2015-06-08 00:00:00+00,20:00:00,QUEENS,11354,40.7596798,-73.8323482,PRINCE STREET,39 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3236252,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
2015-06-08 00:00:00+00,20:00:00,MANHATTAN,10065,40.7618573,-73.9634255,2 AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3235806,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,,
2015-06-08 00:00:00+00,20:00:00,MANHATTAN,10017,40.7542505,-73.9689773,EAST 49 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3236459,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,01:45:00,,,40.6226432,-73.8964902,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3236028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,01:40:00,BRONX,10474,40.8162743,-73.8928602,GARRISON AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235870,LARGE COM VEH(6 OR MORE TIRES),SMALL COM VEH(4 TIRES),,,
2015-06-08 00:00:00+00,01:30:00,QUEENS,11373,40.7469877,-73.8703757,95 STREET,41 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3237020,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-08 00:00:00+00,01:25:00,BROOKLYN,11217,40.6830499,-73.9737625,ATLANTIC AVENUE,SOUTH PORTLAND AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3236107,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-08 00:00:00+00,01:21:00,,,40.7413739,-73.9725075,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3235750,SPORT UTILITY / STATION WAGON,,,,
2015-06-08 00:00:00+00,01:15:00,MANHATTAN,10016,40.74478,-73.9758819,EAST 34 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Other Vehicular,,,,3235765,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,01:00:00,BROOKLYN,11236,40.6496544,-73.9204657,RALPH AVENUE,AVENUE A,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236003,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:55:00,BROOKLYN,11201,40.6975055,-73.982275,PRINCE STREET,CONCORD STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3236813,PASSENGER VEHICLE,,,,
2015-06-08 00:00:00+00,13:30:00,BROOKLYN,11213,40.6780095,-73.9413784,ATLANTIC AVENUE,KINGSTON AVENUE,,1,0,0,0,0,0,1,0,Outside Car Distraction,,,,,3236770,VAN,,,,
2015-06-08 00:00:00+00,19:55:00,QUEENS,11420,40.6660852,-73.8280776,NORTH CONDUIT AVENUE,114 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:51:00,QUEENS,11415,40.7076539,-73.8311661,BEVERLY ROAD,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236863,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,19:40:00,BROOKLYN,11216,40.6803133,-73.9433125,TOMPKINS AVENUE,DECATUR STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236116,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
2015-06-08 00:00:00+00,19:40:00,BROOKLYN,11201,40.6937214,-73.9904546,COURT STREET,MONTAGUE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236146,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:40:00,BROOKLYN,11201,40.6891376,-73.9907077,ATLANTIC AVENUE,BOERUM PLACE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3236811,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:36:00,,,,,CROSS BRONX EXPRESSWAY SVC RD S,ROSEDALE AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3236571,PASSENGER VEHICLE,OTHER,,,
2015-06-08 00:00:00+00,19:30:00,QUEENS,11434,40.6652316,-73.7658792,145 ROAD,179 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236899,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:30:00,QUEENS,11374,40.7261762,-73.8648853,63 DRIVE,ALDERTON STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3237033,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:30:00,BROOKLYN,11211,40.7145001,-73.9575609,ROEBLING STREET,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3236834,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-08 00:00:00+00,19:30:00,BRONX,10467,40.8798165,-73.8614812,BARNES AVENUE,EAST 215 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:30:00,BRONX,10466,40.8943153,-73.860261,EAST 233 STREET,CARPENTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236609,UNKNOWN,AMBULANCE,,,
2015-06-08 00:00:00+00,19:25:00,BRONX,10469,40.8652108,-73.843355,ALLERTON AVENUE,EASTCHESTER ROAD,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3236631,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:21:00,BROOKLYN,11201,40.6934893,-73.9791676,MYRTLE AVENUE,ASHLAND PLACE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3236824,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-08 00:00:00+00,19:19:00,QUEENS,11364,40.7442412,-73.7761682,FRANCIS LEWIS BOULEVARD,HOLLIS COURT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236281,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,19:18:00,BROOKLYN,11217,40.6879453,-73.9814013,LIVINGSTON STREET,NEVINS STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3236145,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,19:17:00,BROOKLYN,11249,40.7076386,-73.9673831,WYTHE AVENUE,SOUTH 11 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236835,SMALL COM VEH(4 TIRES),UNKNOWN,,,
2015-06-08 00:00:00+00,19:15:00,MANHATTAN,10002,40.7236503,-73.991024,EAST HOUSTON STREET,CHRYSTIE STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236400,SPORT UTILITY / STATION WAGON,BICYCLE,,,
2015-06-08 00:00:00+00,19:15:00,QUEENS,11101,40.7440288,-73.9261524,39 STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236962,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,19:12:00,QUEENS,11355,40.7518342,-73.8242651,ELDER AVENUE,COLDEN STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3236976,SPORT UTILITY / STATION WAGON,,,,
2015-06-08 00:00:00+00,19:12:00,MANHATTAN,10065,40.7637343,-73.9620635,2 AVENUE,EAST 64 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,,,,3235804,PASSENGER VEHICLE,LIVERY VEHICLE,,,
2015-06-08 00:00:00+00,19:11:00,,,40.7710786,-73.9467528,,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3236483,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:57:00,MANHATTAN,10014,40.733054,-74.0064082,HUDSON STREET,CHRISTOPHER STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3236408,PASSENGER VEHICLE,BICYCLE,,,
2015-06-08 00:00:00+00,18:55:00,BROOKLYN,11216,40.6781564,-73.9441507,ATLANTIC AVENUE,BROOKLYN AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3236772,VAN,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:52:00,QUEENS,11373,40.7334973,-73.8703694,WOODHAVEN BOULEVARD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3237012,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:50:00,BROOKLYN,11207,40.6569792,-73.8894182,PENNSYLVANIA AVENUE,STANLEY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3236102,PASSENGER VEHICLE,,,,
2015-06-08 00:00:00+00,18:50:00,BROOKLYN,11207,40.6828007,-73.9063754,FURMAN AVENUE,BUSHWICK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3236799,SPORT UTILITY / STATION WAGON,,,,
2015-06-08 00:00:00+00,18:46:00,QUEENS,11103,40.7654813,-73.9136994,STEINWAY STREET,28 AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3237059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:45:00,BROOKLYN,11206,40.6944842,-73.9373431,LEWIS AVENUE,HART STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3236123,PASSENGER VEHICLE,UNKNOWN,,,
2015-06-08 00:00:00+00,18:40:00,,,40.7377122,-73.9742567,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3236429,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
2015-06-08 00:00:00+00,18:40:00,,,40.7265097,-73.9305396,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3236170,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:40:00,QUEENS,11368,40.748739,-73.8543695,111 STREET,45 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3237009,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:40:00,BROOKLYN,11210,40.6294805,-73.9444689,AVENUE I,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235983,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:37:00,BROOKLYN,11217,40.6850764,-73.9778938,HANSON PLACE,ASHLAND PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236157,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:35:00,BROOKLYN,11204,40.6211111,-73.991841,64 STREET,17 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3235968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:30:00,,,40.7326093,-73.8685899,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3236292,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:30:00,BROOKLYN,11213,40.6795925,-73.934873,TROY AVENUE,FULTON STREET,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3236794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:30:00,,,40.6673505,-73.7699326,,,,0,0,0,0,0,0,0,0,Brakes Defective,Other Vehicular,Other Vehicular,,,3236319,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
2015-06-08 00:00:00+00,18:30:00,QUEENS,11373,40.7343762,-73.8734167,QUEENS BOULEVARD,57 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3237010,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:30:00,MANHATTAN,10001,40.7460392,-73.9905157,WEST 28 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3236445,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:30:00,BROOKLYN,11219,40.6233236,-73.9971218,65 STREET,15 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236674,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:30:00,BROOKLYN,11210,40.6291662,-73.947326,NOSTRAND AVENUE,AVENUE I,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3238744,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:26:00,QUEENS,11378,40.7144238,-73.914238,FLUSHING AVENUE,53 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236887,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:25:00,,,,,BLEEKER PLACE,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3236372,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,
2015-06-08 00:00:00+00,18:25:00,QUEENS,11370,40.7639156,-73.8897424,,,24-30 79 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236350,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
2015-06-08 00:00:00+00,18:20:00,MANHATTAN,10016,40.7496667,-73.9815717,EAST 37 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3236456,SMALL COM VEH(4 TIRES),BICYCLE,,,
2015-06-08 00:00:00+00,18:15:00,QUEENS,11362,40.751586,-73.7457067,233 STREET,WEST ALLEY ROAD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3237028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:15:00,BROOKLYN,11223,40.6089348,-73.9719152,AVENUE P,EAST 2 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236662,PASSENGER VEHICLE,,,,
2015-06-08 00:00:00+00,18:10:00,,,,,SAGAMORE AVENUE,195 STREET,,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,,,,3236875,MOTORCYCLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:05:00,,,,,HYLAN BOULEVARD,TOMPKINS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3237091,FIRE TRUCK,SPORT UTILITY / STATION WAGON,,,
2015-06-08 00:00:00+00,18:02:00,MANHATTAN,10010,40.7410276,-73.9941612,6 AVENUE,WEST 20 STREET,,0,0,0,0,0,0,0,0,,,,,,3235752,BUS,TAXI,,,
2015-06-06 00:00:00+00,15:20:00,QUEENS,11106,40.7589214,-73.9256522,33 STREET,34 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3235644,TAXI,,,,
2015-06-08 00:00:00+00,18:00:00,QUEENS,11355,40.7591135,-73.8088651,43 AVENUE,157 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3236259,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:00:00,,,40.7471163,-73.9689359,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3235771,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
2015-06-08 00:00:00+00,18:00:00,,,40.7011825,-73.9877702,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3236812,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
