time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-24T03:18:39.000Z,63.0697,-150.9693,127.6,2.6,ml,,,,0.38,ak,ak14024860,2016-09-29T23:36:39.719Z,"94km NNW of Talkeetna, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-09-24T03:10:19.700Z,18.7205,-67.4844,51,3,Md,8,223.2,0.66026173,0.34,pr,pr16268001,2016-09-24T08:31:02.102Z,"47km NW of Aguadilla, Puerto Rico",earthquake,3.6,6.5,0,8,reviewed,pr,pr
2016-09-24T02:56:14.350Z,-29.8407,-71.6931,29.74,3.7,mb,,178,0.402,0.7,us,us10006s84,2016-09-24T21:31:59.743Z,"35km WNW of Coquimbo, Chile",earthquake,5,11.8,0.253,4,reviewed,us,us
2016-09-24T02:54:20.000Z,51.5772,-176.7199,39.2,2.6,ml,,,,0.38,ak,ak14024832,2016-09-29T23:35:50.555Z,"33km S of Adak, Alaska",earthquake,2,0.7,,,reviewed,ak,ak
2016-09-24T02:11:05.000Z,19.652,-64.7472,46,2.9,Md,6,313.2,1.23338689,0.1,pr,pr16268000,2016-09-24T02:48:50.852Z,"137km N of Road Town, British Virgin Islands",earthquake,2.7,11.8,0,3,reviewed,pr,pr
2016-09-24T01:49:11.070Z,56.0635,162.4543,44.48,4.5,mb,,143,3.766,0.7,us,us10006s7w,2016-09-24T02:14:43.040Z,"18km S of Ust'-Kamchatsk Staryy, Russia",earthquake,12.6,8.6,0.074,56,reviewed,us,us
2016-09-24T01:32:55.980Z,-54.9555,-30.7241,15.42,5,mb,,68,3.418,0.51,us,us10006s7r,2016-09-24T01:52:11.040Z,"294km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.2,4.5,0.081,50,reviewed,us,us
2016-09-24T00:05:39.030Z,13.1662,-89.7952,41.04,4.3,mb,,154,0.754,0.94,us,us10006s6u,2016-10-08T04:15:56.938Z,"47km S of Acajutla, El Salvador",earthquake,6.5,12.1,0.077,48,reviewed,us,us
2016-09-24T00:01:34.190Z,49.2896,-115.5128,10,2.6,ml,,127,1.076,0.78,us,us10006ssv,2016-10-09T05:43:21.040Z,"29km SE of Cranbrook, Canada",earthquake,4.4,2,0.342,11,reviewed,us,mb
2016-09-23T23:45:38.610Z,6.5682,126.5704,86.61,4.9,mb,,77,1.103,0.69,us,us10006s6l,2016-10-09T03:23:21.821Z,"42km SE of Bobon, Philippines",earthquake,7.5,6,0.058,94,reviewed,us,us
2016-09-23T23:18:03.430Z,6.8599,126.7221,71.8,4.6,mb,,116,1.153,0.6,us,us10006upx,2016-10-11T04:27:39.040Z,"36km SE of Tarragona, Philippines",earthquake,11.4,10.7,0.173,10,reviewed,us,us
2016-09-23T23:11:20.810Z,45.7344,26.6084,92,5.6,mww,,10,0.303,0.96,us,us10006s5c,2016-10-16T06:59:32.000Z,"8km WNW of Nereju, Romania",earthquake,4,1.8,,,reviewed,us,us
2016-09-23T22:53:10.400Z,6.572,126.4921,65,6.3,mww,,13,1.032,0.93,us,us10006s4v,2016-10-16T06:59:31.000Z,"36km SE of Tamisan, Philippines",earthquake,7.2,1.8,,,reviewed,us,us
2016-09-23T22:27:24.910Z,8.4143,94.399,43.56,4.9,mb,,57,3.609,0.88,us,us10006s4n,2016-10-08T22:50:06.040Z,"129km ENE of Mohean, India",earthquake,7.6,6.7,0.054,107,reviewed,us,us
2016-09-23T22:07:52.800Z,18.8721,-68.127,89,3.1,Md,5,205.2,1.19026775,0.25,pr,pr16267005,2016-10-08T04:17:57.040Z,"43km NE of Punta Cana, Dominican Republic",earthquake,6.7,5.5,0,3,reviewed,pr,pr
2016-09-23T21:42:35.510Z,-18.9487,65.5145,10,4.6,mb,,72,2.177,0.68,us,us10006upv,2016-10-11T05:48:06.040Z,"234km ENE of Port Mathurin, Mauritius",earthquake,7.9,1.8,0.096,32,reviewed,us,us
2016-09-23T21:05:43.000Z,66.4792,-147.4682,13.9,2.5,ml,,,,0.51,ak,ak14022112,2016-10-08T22:34:51.040Z,"98km W of Fort Yukon, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-23T20:26:24.500Z,34.5634,141.7675,19.78,4.6,mb,,141,2.104,1.13,us,us10006s3q,2016-09-27T15:46:33.040Z,"147km ESE of Ohara, Japan",earthquake,7.7,5.6,0.116,24,reviewed,us,us
2016-09-23T19:29:25.230Z,19.4071667,-155.411,8.294,3.2,ml,58,31,0.05589,0.1,hv,hv61421661,2016-09-26T11:06:16.566Z,"18km W of Volcano, Hawaii",earthquake,0.23,0.53,0.171,38,reviewed,hv,hv
2016-09-23T17:22:59.000Z,55.1725,-160.5026,57.9,2.8,ml,,,,0.45,ak,ak14021649,2016-09-27T18:08:14.848Z,"18km S of Sand Point, Alaska",earthquake,0.5,0.2,,,reviewed,ak,ak
2016-09-23T17:19:16.000Z,18.4895,-67.6463,17,2.7,Md,4,334.8,0.18954452,0.37,pr,pr16267003,2016-09-24T15:37:52.040Z,"45km WNW of Rincon, Puerto Rico",earthquake,10,1.5,0,3,reviewed,pr,pr
2016-09-23T17:12:38.740Z,36.4601,-96.8832,5.71,2.6,mb_lg,,75,0.03,0.19,us,us10006s23,2016-09-24T15:35:39.614Z,"15km NNW of Pawnee, Oklahoma",earthquake,1,1,0.154,11,reviewed,us,us
2016-09-23T16:11:56.860Z,-2.6107,29.1069,10,4.8,mb,,92,2.576,1.25,us,us10006s1p,2016-09-24T22:20:35.579Z,"26km ESE of Cyangugu, Rwanda",earthquake,9.9,1.9,0.096,34,reviewed,us,us
2016-09-23T15:37:26.870Z,-10.1318,123.5975,54.58,4.9,mb,,64,2.002,1.42,us,us10006s1a,2016-09-23T15:56:42.040Z,"4km NNE of Kupang, Indonesia",earthquake,7.4,7.5,0.106,28,reviewed,us,us
2016-09-23T15:05:15.650Z,30.4553,142.0418,35,5.2,mb,,147,3.26,1.16,us,us10006s08,2016-09-23T15:34:51.000Z,"Izu Islands, Japan region",earthquake,8.7,2,0.091,40,reviewed,us,us
2016-09-23T14:36:34.200Z,36.5029,-97.8088,7.485,2.5,ml,,39,,0.47,us,us10006s01,2016-10-08T06:53:22.040Z,"13km NNE of Enid, Oklahoma",earthquake,1.6,5.2,,,reviewed,tul,tul
2016-09-23T13:58:09.860Z,34.4908,141.6882,34.85,4.7,mb,,143,2.077,0.9,us,us10006s02,2016-10-08T06:43:36.642Z,"145km ESE of Katsuura, Japan",earthquake,5.8,7.2,0.106,27,reviewed,us,us
2016-09-23T13:51:15.130Z,2.4845,126.22,35,4,mb,,123,2.051,0.53,us,us10006upd,2016-10-08T06:38:14.040Z,"162km NE of Bitung, Indonesia",earthquake,6.9,2,0.15,12,reviewed,us,us
2016-09-23T13:49:07.690Z,-19.805,-173.5634,47.52,4.8,mb,,98,3.507,1.07,us,us10006rzv,2016-10-08T06:32:24.040Z,"82km E of Pangai, Tonga",earthquake,11.2,9.1,0.103,29,reviewed,us,us
2016-09-23T13:26:09.000Z,64.9957,-150.7974,18.5,3.6,ml,,,,0.95,ak,ak14019890,2016-10-08T06:26:06.040Z,"7km W of Manley Hot Springs, Alaska",earthquake,0.1,,,,reviewed,ak,ak
2016-09-23T13:09:15.000Z,59.9569,-152.692,99,3.2,ml,,,,0.61,ak,ak14019876,2016-10-08T06:17:53.040Z,"52km WNW of Anchor Point, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-09-23T12:40:42.000Z,53.4273,-163.4367,12.2,2.5,ml,,,,0.31,ak,ak14071337,2016-09-27T18:08:11.167Z,"158km S of False Pass, Alaska",earthquake,1.1,1,,,reviewed,ak,ak
2016-09-23T12:04:54.920Z,34.5355,141.7379,35,4.9,mb,,136,2.111,1.47,us,us10006rzc,2016-09-23T12:23:14.040Z,"147km ESE of Katsuura, Japan",earthquake,2.3,2,0.089,40,reviewed,us,us
2016-09-23T11:04:56.960Z,34.4461,141.4262,35,4.6,mb,,122,1.888,0.76,us,us10006rxy,2016-09-23T12:00:28.040Z,"128km SE of Katsuura, Japan",earthquake,6.8,1.9,0.066,67,reviewed,us,us
2016-09-23T10:50:53.880Z,30.5641,50.3809,33.08,4.6,mb,,77,7.61,1.48,us,us10006rxq,2016-09-23T11:39:29.040Z,"13km ESE of Behbahan, Iran",earthquake,8.2,4.5,0.086,40,reviewed,us,us
2016-09-23T10:28:24.960Z,34.6571,141.2634,35,5.2,mb,,70,1.798,1.25,us,us10006rxn,2016-09-23T14:23:06.000Z,"102km ESE of Katsuura, Japan",earthquake,7.1,1.9,0.037,235,reviewed,us,us
2016-09-23T10:27:02.470Z,34.6262,141.7766,12.14,4.6,mb,,125,2.059,0.83,us,us10006rxi,2016-09-23T10:51:57.040Z,"144km ESE of Ohara, Japan",earthquake,6.1,5.1,0.117,22,reviewed,us,us
2016-09-23T09:15:05.000Z,53.4994,-163.4461,25.2,2.5,ml,,,,0.41,ak,ak14071326,2016-09-27T18:08:08.340Z,"150km S of False Pass, Alaska",earthquake,3,3.5,,,reviewed,ak,ak
2016-09-23T08:59:19.160Z,53.6174,-163.6561,21.38,4.7,mb,,161,1.355,0.74,us,us10006rxc,2016-09-28T20:47:38.803Z,"138km S of False Pass, Alaska",earthquake,9,6.5,0.061,82,reviewed,us,us
2016-09-23T08:28:18.390Z,36.4193,-96.9151,2.72,2.8,mb_lg,,79,0.017,0.17,us,us10006rxa,2016-09-23T12:44:46.844Z,"13km NW of Pawnee, Oklahoma",earthquake,0.6,2.2,0.058,78,reviewed,us,us
2016-09-23T08:28:13.550Z,36.4201,-96.9102,5.11,2.8,mb_lg,,39,0.015,0.18,us,us10006rx8,2016-09-23T15:07:37.229Z,"13km NW of Pawnee, Oklahoma",earthquake,0.8,2.7,0.059,76,reviewed,us,us
2016-09-23T07:57:16.800Z,16.703,-99.464,5,4.2,md,,,,1.31,us,us10006w5k,2016-10-19T10:19:28.040Z,"16km SW of San Marcos, Mexico",earthquake,2.2,6.4,,26,reviewed,unm,unm
2016-09-23T07:54:50.600Z,16.745,-99.455,5,4.9,mb,,,,1.18,us,us10006rx0,2016-10-19T10:12:55.808Z,"12km WSW of San Marcos, Mexico",earthquake,4.4,4.3,0.056,101,reviewed,unm,us
2016-09-23T07:36:42.100Z,-56.3858,147.5519,10,4.5,mb,,93,6.759,0.57,us,us10006rwv,2016-10-19T09:52:11.040Z,West of Macquarie Island,earthquake,11.4,1.9,0.096,32,reviewed,us,us
2016-09-23T07:31:57.710Z,34.5675,141.5325,10,4.4,mb,,142,1.988,0.6,us,us10006uny,2016-10-19T09:47:32.040Z,"129km ESE of Katsuura, Japan",earthquake,7.1,1.9,0.19,8,reviewed,us,us
2016-09-23T07:06:03.400Z,51.3317,-174.2674,10,3.1,ml,,211,0.949,0.71,us,us10006tb5,2016-10-19T09:33:50.040Z,"96km S of Atka, Alaska",earthquake,2.6,2,,18,reviewed,us,ak
2016-09-23T06:49:52.810Z,34.4322,141.8436,10,4.4,mb,,150,2.14,0.75,us,us10006unx,2016-10-19T09:26:19.040Z,"161km ESE of Katsuura, Japan",earthquake,8.7,1.9,0.17,10,reviewed,us,us
2016-09-23T06:46:01.440Z,34.5256,141.687,10,4.7,mb,,136,2.095,0.68,us,us10006rwn,2016-10-19T09:17:50.040Z,"143km ESE of Katsuura, Japan",earthquake,4.6,1.7,0.09,38,reviewed,us,us
2016-09-23T06:31:06.180Z,2.8923,92.3508,10,4.6,mb,,167,5.138,0.64,us,us10006rwj,2016-10-19T08:50:36.040Z,Off the west coast of northern Sumatra,earthquake,5.4,1.9,0.111,24,reviewed,us,us
2016-09-23T06:30:11.580Z,-9.5237,124.996,10,4.9,mb,,57,0.754,0.95,us,us10006rwi,2016-10-19T08:43:59.040Z,"41km E of Leof, Indonesia",earthquake,6.1,1.7,0.099,32,reviewed,us,us
2016-09-23T06:21:39.710Z,34.4557,141.8586,10,4.2,mb,,155,2.165,0.96,us,us10006up8,2016-10-19T08:40:34.040Z,"161km ESE of Katsuura, Japan",earthquake,9,1.9,0.215,6,reviewed,us,us
2016-09-23T06:20:16.380Z,-37.8954,178.6761,10,4.2,mb,,126,0.443,0.61,us,us10006rwf,2016-10-19T08:33:26.040Z,"102km NE of Gisborne, New Zealand",earthquake,6.3,2,0.186,8,reviewed,us,us
2016-09-23T06:13:19.110Z,34.9052,141.4606,10,5.3,mww,,116,1.022,0.8,us,us10006rwa,2016-10-19T08:29:35.040Z,"105km ESE of Ohara, Japan",earthquake,5.8,1.9,,,reviewed,us,us
2016-09-23T06:08:35.700Z,-23.1194,-70.7601,15.17,4.3,mb,,160,0.964,1,us,us10006rw1,2016-10-19T08:18:58.040Z,"69km NNW of Antofagasta, Chile",earthquake,5.5,5.9,0.202,7,reviewed,us,us
2016-09-23T05:56:27.490Z,-37.6699,178.9662,10,4.9,mb,,110,0.534,1.2,us,us10006rvv,2016-10-19T08:13:03.040Z,"137km NE of Gisborne, New Zealand",earthquake,6.5,1.9,0.098,33,reviewed,us,us
2016-09-23T05:42:47.160Z,-2.0789,140.673,29.67,4.3,mb,,120,14.27,0.67,us,us10006unv,2016-10-19T08:08:59.040Z,"50km N of Jayapura, Indonesia",earthquake,11.8,5.6,0.133,16,reviewed,us,us
2016-09-23T05:34:31.480Z,34.5214,141.7965,10,5.2,mww,,136,1.449,0.85,us,us10006rvp,2016-10-19T08:00:22.040Z,"152km ESE of Katsuura, Japan",earthquake,7.5,1.9,,,reviewed,us,us
2016-09-23T05:09:27.960Z,-6.4668,130.3893,132.7,5.1,mb,,29,1.755,0.72,us,us10006rvh,2016-10-19T07:28:03.947Z,"193km NNW of Saumlaki, Indonesia",earthquake,6.8,6.7,0.059,92,reviewed,us,us
2016-09-23T03:37:03.410Z,34.5055,141.9733,13.55,4.6,mb,,130,2.255,0.8,us,us10006ruu,2016-09-23T23:41:18.040Z,"167km ESE of Ohara, Japan",earthquake,7.1,5.4,0.105,27,reviewed,us,us
2016-09-23T03:35:14.090Z,-55.0213,-31.3344,10,4.9,mb,,77,3.084,0.52,us,us10006rus,2016-09-23T04:32:21.040Z,South Georgia Island region,earthquake,11.3,1.9,0.093,37,reviewed,us,us
2016-09-23T02:56:41.500Z,-7.3668,156.3659,10,5.2,mb,,31,4.098,1.1,us,us10006rub,2016-09-23T03:15:13.040Z,"82km SSW of Chirovanga, Solomon Islands",earthquake,6.6,1.8,0.054,114,reviewed,us,us
2016-09-23T02:26:02.170Z,36.3052,141.8226,10,4.5,mb,,157,1.32,0.94,us,us10006ru4,2016-09-23T02:58:32.040Z,"109km NE of Hasaki, Japan",earthquake,8.3,1.9,0.131,17,reviewed,us,us
2016-09-23T02:25:29.000Z,60.1722,-152.8596,124.2,2.5,ml,,,,0.42,ak,ak14016497,2016-09-27T18:09:05.452Z,"35km S of Redoubt Volcano, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-23T02:10:40.660Z,34.448,-120.271,6.69,2.72,ml,29,138,0.05481,0.25,ci,ci37697736,2016-09-26T14:15:46.481Z,"20km SSW of Buellton, CA",earthquake,0.36,0.76,0.106,66,reviewed,ci,ci
2016-09-23T01:48:34.400Z,17.7929,-62.5085,83.33,4,mb,,124,0.596,0.34,us,us10006rtr,2016-09-24T03:02:50.630Z,"37km ESE of Gustavia, Saint Barth�lemy",earthquake,7.2,7.3,0.231,5,reviewed,us,us
2016-09-23T00:53:57.180Z,34.2338,142.4236,33.34,4.5,mb,,140,2.445,1.16,us,us10006unf,2016-10-11T05:20:11.040Z,"218km ESE of Katsuura, Japan",earthquake,6.2,5.9,0.222,6,reviewed,us,us
2016-09-23T00:42:35.150Z,34.5021,141.7528,10,4.9,mb,,123,2.125,0.6,us,us10006rtm,2016-10-08T22:28:25.751Z,"150km ESE of Katsuura, Japan",earthquake,7.2,1.9,0.059,90,reviewed,us,us
2016-09-23T00:38:14.670Z,35.1045,141.2419,50.14,4.1,mb,,183,1.412,1.1,us,us10006und,2016-10-09T22:37:34.040Z,"79km SSE of Hasaki, Japan",earthquake,4.3,11.3,0.26,4,reviewed,us,us
2016-09-23T00:30:23.030Z,34.4351,141.6552,10,4.7,mb,,122,2.021,0.44,us,us10006rtk,2016-10-08T22:08:31.040Z,"146km ESE of Katsuura, Japan",earthquake,6.5,1.8,0.061,82,reviewed,us,us
2016-09-23T00:26:12.400Z,34.4798,141.6352,35.68,4.7,mb,,103,2.037,0.9,us,us10006unu,2016-10-11T05:37:27.040Z,"142km ESE of Katsuura, Japan",earthquake,7.8,6.7,0.077,52,reviewed,us,us
2016-09-23T00:25:19.690Z,-27.9023,-71.3135,22.95,4.1,mwr,,144,0.368,0.67,us,us10006rtg,2016-10-08T05:49:01.040Z,"91km NW of Vallenar, Chile",earthquake,3.3,5.9,0.054,33,reviewed,us,us
2016-09-23T00:21:01.710Z,34.4899,141.6638,10.61,4.9,mb,,106,2.062,0.97,us,us10006une,2016-10-09T23:17:15.040Z,"143km ESE of Katsuura, Japan",earthquake,6.9,4.6,0.097,33,reviewed,us,us
2016-09-23T00:14:34.700Z,34.4619,141.6368,10,6.2,mww,,17,1.376,0.83,us,us10006rte,2016-10-16T06:59:28.000Z,"143km ESE of Katsuura, Japan",earthquake,6,1.7,,,reviewed,us,us
2016-09-23T00:13:40.150Z,-59.3399,159.3199,10,4.4,mb,,116,4.858,0.82,us,us10006rtf,2016-10-08T05:22:12.040Z,Macquarie Island region,earthquake,9.3,1.7,0.112,23,reviewed,us,us
2016-09-22T23:39:42.970Z,35.2358333,-118.5778333,6.91,2.7,ml,63,31,0.09095,0.15,ci,ci37697712,2016-09-25T05:27:16.445Z,"16km NW of Tehachapi, CA",earthquake,0.11,0.4,0.172,25,reviewed,ci,ci
2016-09-22T22:50:33.270Z,-37.4765,179.306,10,4.4,mb,,211,0.799,1.45,us,us10006u53,2016-10-08T02:19:45.040Z,"173km NE of Gisborne, New Zealand",earthquake,5.1,1.9,0.154,12,reviewed,us,us
2016-09-22T22:19:29.600Z,51.8569,-176.5678,71.5,3.1,ml,,169,0.076,0.57,us,us10006tes,2016-10-04T04:48:36.040Z,"6km ESE of Adak, Alaska",earthquake,7.7,6.7,,28,reviewed,us,ak
2016-09-22T21:14:58.540Z,-22.7682,-178.4744,540.99,4.6,mb,,139,12.575,1.18,us,us10006u55,2016-10-08T02:29:50.040Z,"235km S of Ndoi Island, Fiji",earthquake,15.4,11.8,0.089,37,reviewed,us,us
2016-09-22T20:56:58.780Z,36.0406,-96.7706,5.75,2.8,ml,,63,0.055,0.2,us,us10006rrw,2016-09-23T15:03:45.289Z,"6km N of Cushing, Oklahoma",earthquake,0.7,1.6,,,reviewed,us,tul
2016-09-22T20:32:39.640Z,-59.2337,160.0896,10,4.6,mb,,143,4.788,1.66,us,us10006rs0,2016-09-22T22:33:08.040Z,Macquarie Island region,earthquake,15.4,2,0.112,24,reviewed,us,us
2016-09-22T20:14:10.000Z,52.1258,-174.5391,72.6,2.8,ml,,,,0.12,ak,ak14014173,2016-09-28T01:47:43.865Z,"24km WSW of Atka, Alaska",earthquake,6,1.1,,,reviewed,ak,ak
2016-09-22T20:06:11.970Z,-21.512,33.3301,10,5.6,mww,,45,5.993,1.38,us,us10006rrf,2016-10-16T06:59:27.000Z,"163km SSE of Chipinge, Zimbabwe",earthquake,8.7,1.7,,,reviewed,us,us
2016-09-22T18:48:47.000Z,57.6168,-155.6378,1.1,3,ml,,,,0.45,ak,ak14014167,2016-09-28T19:31:05.264Z,"99km W of Larsen Bay, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-09-22T18:08:58.610Z,18.0204,-98.3951,50.92,4.6,mb,,100,0.483,1.01,us,us10006rqb,2016-09-29T19:59:18.083Z,"5km SE of Tulcingo del Valle, Mexico",earthquake,7.6,7.1,0.032,287,reviewed,us,us
2016-09-22T17:23:15.910Z,30.1738,99.6523,20.69,5.3,mb,,18,7.413,0.89,us,us10006rpv,2016-09-22T23:01:05.040Z,"105km SW of Rulong, China",earthquake,7.3,4,0.039,226,reviewed,us,us
2016-09-22T16:47:16.250Z,30.19,99.7009,22.4,5.2,mb,,19,7.455,0.67,us,us10006rpi,2016-09-23T17:50:45.040Z,"101km SW of Rulong, China",earthquake,7.6,4.2,0.046,154,reviewed,us,us
2016-09-22T16:45:27.200Z,18.9218,-64.5025,8,3.3,Md,9,219.6,0.51383634,0.25,pr,pr16266004,2016-09-23T17:41:40.040Z,"58km NNE of Road Town, British Virgin Islands",earthquake,0.8,1.3,0,9,reviewed,pr,pr
2016-09-22T16:30:00.440Z,19.082,119.822,24.7,4.8,mb,,55,3.898,1.25,us,us10006rpf,2016-09-23T17:35:46.040Z,"104km NW of Davila, Philippines",earthquake,7.7,1.8,0.057,96,reviewed,us,us
2016-09-22T16:20:35.450Z,34.4336,141.7417,25.87,4.7,mb,,128,2.075,0.91,us,us10006rpd,2016-09-23T17:29:28.040Z,"153km ESE of Katsuura, Japan",earthquake,5.8,5.9,0.097,32,reviewed,us,us
2016-09-22T16:11:47.420Z,34.4913,141.8468,38.5,4,mb,,170,2.179,0.45,us,us10006rpa,2016-09-23T17:08:04.040Z,"158km ESE of Katsuura, Japan",earthquake,10,13.9,0.258,4,reviewed,us,us
2016-09-22T16:07:27.110Z,-59.4526,-27.3555,8,5.5,mwb,,42,7.199,0.97,us,us10006rp9,2016-10-16T06:59:26.000Z,"66km SW of Bristol Island, South Sandwich Islands",earthquake,9.8,1.7,0.069,20,reviewed,us,us
2016-09-22T15:57:09.420Z,34.3687,141.7706,38.82,5.3,mb,,125,2.054,1.39,us,us10006rp5,2016-09-23T16:03:12.000Z,"159km ESE of Katsuura, Japan",earthquake,7,6.6,0.073,63,reviewed,us,us
2016-09-22T15:56:05.800Z,34.4733,141.7975,10,5.1,mb,,75,2.136,1.11,us,us10006rp0,2016-09-23T23:34:39.000Z,"155km ESE of Katsuura, Japan",earthquake,6,1.8,0.041,194,reviewed,us,us
2016-09-22T14:10:33.000Z,64.0041,-150.4403,11.8,3.2,ml,,,,0.89,ak,ak14013114,2016-09-28T19:31:07.314Z,"74km WNW of Healy, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-22T13:41:44.670Z,-5.5115,103.5345,61.59,4.8,mb,,155,1.28,1.22,us,us10006rn8,2016-09-22T14:02:04.040Z,"57km SW of Krui, Indonesia",earthquake,7.8,7.4,0.09,38,reviewed,us,us
2016-09-22T13:23:43.730Z,25.2718,95.5762,139.53,4.6,mb,,56,1.556,0.8,us,us10006rn5,2016-09-22T13:39:13.040Z,"116km ESE of Phek, India",earthquake,6.2,8.4,0.102,29,reviewed,us,us
2016-09-22T12:35:30.000Z,51.1143,-178.5299,25.6,2.7,ml,,,,0.71,ak,ak14012794,2016-09-28T01:47:33.183Z,"43km ESE of Amatignak Island, Alaska",earthquake,0.8,1.9,,,reviewed,ak,ak
2016-09-22T11:15:40.000Z,46.6649,153.2172,40.03,4.6,mb,,136,7.068,1.2,us,us10006rlb,2016-09-22T11:30:47.040Z,Kuril Islands,earthquake,10,7.9,0.063,75,reviewed,us,us
2016-09-22T11:06:06.700Z,19.0692,-65.3525,49,2.9,Md,4,277.2,0.80758544,0.1,pr,pr16266003,2016-09-22T16:09:33.395Z,"84km N of Culebra, Puerto Rico",earthquake,4.5,9.8,0,2,reviewed,pr,pr
2016-09-22T11:05:58.250Z,-16.2295,168.074,168.29,5.1,mb,,61,4.591,0.87,us,us10006rl6,2016-09-22T11:22:01.040Z,"71km E of Lakatoro, Vanuatu",earthquake,10.7,7.2,0.084,46,reviewed,us,us
2016-09-22T10:42:18.020Z,6.8864,-73.0258,148.65,4.8,mb,,65,2.402,1.46,us,us10006rl0,2016-09-22T22:57:18.105Z,"11km SSE of Piedecuesta, Colombia",earthquake,8.4,8.3,0.03,343,reviewed,us,us
2016-09-22T10:21:57.670Z,34.4617,141.8385,10,4.7,mb,,124,2.155,0.65,us,us10006rky,2016-09-22T10:43:25.040Z,"159km ESE of Katsuura, Japan",earthquake,4.4,1.8,0.13,18,reviewed,us,us
2016-09-22T10:03:41.750Z,40.2926667,-124.4725,20.75,2.83,md,25,248,0.1469,0.2,nc,nc72700701,2016-09-28T02:17:02.030Z,"36km SSW of Ferndale, California",earthquake,1.2,0.43,0.139,46,reviewed,nc,nc
2016-09-22T09:27:43.030Z,36.4214,-96.9183,5.68,2.9,mb_lg,,45,0.017,0.17,us,us10006rkp,2016-09-22T15:34:52.459Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.6,0.059,74,reviewed,us,us
2016-09-22T08:48:22.950Z,-32.6312,-178.1504,10,4.4,mb,,177,3.38,0.65,us,us10006u49,2016-10-16T07:56:15.040Z,"150km SSE of L'Esperance Rock, New Zealand",earthquake,11.3,1.9,0.13,17,reviewed,us,us
2016-09-22T08:48:09.850Z,-28.0726,-111.6546,10,5,mb,,212,2.169,1.01,us,us10006rki,2016-10-16T07:51:03.040Z,"241km WSW of Hanga Roa, Chile",earthquake,13.4,2,0.066,73,reviewed,us,us
2016-09-22T08:22:45.000Z,36.47,22.07,30,3.9,mwr,,,,0.85,us,us10006rk9,2016-10-19T05:01:53.040Z,"38km SSE of Koroni, Greece",earthquake,5.4,6.7,0.098,10,reviewed,ath,us
2016-09-22T07:35:39.630Z,-28.8334,-177.5452,72.69,4.8,mb,,93,0.53,1.19,us,us10006rjz,2016-10-16T07:43:16.040Z,"59km NE of Raoul Island, New Zealand",earthquake,10.4,5.7,0.109,26,reviewed,us,us
2016-09-22T07:08:54.930Z,70.2608,-15.1457,10,4.4,mb,,95,2.308,0.59,us,us10006u46,2016-10-16T07:37:52.040Z,"249km WSW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,3.5,2,0.126,18,reviewed,us,us
2016-09-22T06:42:18.690Z,36.4256,-96.9194,2.47,3.2,mb_lg,,45,0.014,0.17,us,us10006rix,2016-09-22T19:01:31.587Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,0.9,0.052,97,reviewed,us,us
2016-09-22T05:37:18.300Z,18.5095,-67.195,86,2.8,Md,6,212.4,0.29644404,0.1,pr,pr16266002,2016-09-22T07:59:11.030Z,"9km NW of Caban, Puerto Rico",earthquake,1.4,1,0,4,reviewed,pr,pr
2016-09-22T04:32:26.000Z,18.5042,-67.1959,86,3.3,Md,14,187.2,0.28925752,0.17,pr,pr16266000,2016-09-22T04:51:02.321Z,"9km NNW of Aguadilla, Puerto Rico",earthquake,1.9,1.1,0,10,reviewed,pr,pr
2016-09-22T04:03:16.700Z,18.8096,-65.2673,56,3.1,Md,3,266.4,0.54348075,0.02,pr,pr16266001,2016-09-22T07:57:55.768Z,"56km N of Culebra, Puerto Rico",earthquake,5,5.5,0,3,reviewed,pr,pr
2016-09-22T03:03:07.000Z,59.086,-152.6069,62,3.5,ml,,,,0.66,ak,ak14011207,2016-09-28T19:31:17.475Z,"86km SW of Homer, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-09-22T00:53:52.350Z,-2.3769,-79.8795,79.63,4.3,mb,,200,0.627,1.74,us,us10006rha,2016-10-14T04:49:56.040Z,"20km SSW of Duran, Ecuador",earthquake,4.9,10.8,0.307,3,reviewed,us,us
2016-09-22T00:25:55.000Z,61.3684,-147.5236,5,2.5,ml,,,,0.52,ak,ak14011103,2016-10-14T04:37:48.040Z,"68km WNW of Valdez, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-09-21T22:11:59.650Z,55.1389,-157.6858,35.11,4.2,mb,,154,1.139,0.61,us,us10006rgk,2016-10-09T15:59:48.040Z,"126km ENE of Chernabura Island, Alaska",earthquake,5.9,8.4,0.159,11,reviewed,us,us
